"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"17","Cdca2",8.34957868561624,2.13837875363706,0.56618556941234,3.77681606378019,0.000158845949600309,0.00251561472484172
"18","Fam64a",5.56195423032798,2.13828050795748,0.694458790932835,3.07906032132622,0.00207654632088683,0.0174453873092017
"19","Aplnr",4.87764617930037,2.11130032869962,0.98560883126302,2.14212805499528,0.0321831788853826,0.122690907084623
"20","Shisa8",5.51041510890029,2.09613126897073,0.810693147189552,2.58560378391927,0.0097208602746959,0.0533431767158013
"21","Ccnb1",16.7953181087278,2.09250396923576,0.532529635781305,3.92936623361013,8.51700394667649e-05,0.00159391149261659
"22","Neil3",8.04970375210202,2.08480689736128,0.571980681597867,3.64489040353117,0.000267505774010936,0.00372931622332004
"23","Hist2h3c1",11.2752143363643,2.04669349134209,1.60064895833924,1.27866480697032,0.201015117791928,0.406215814651601
"24","Melk",6.19039613659323,2.04486066929451,0.670272450430263,3.05079026891507,0.00228239944056312,0.0187274166352004
"25","Mki67",91.1223026100309,2.03813887822492,0.360949444227299,5.64660483849215,1.63647387616785e-08,1.80848280913732e-06
"26","Top2a",90.1542355546363,2.01102681646032,0.4136372656009,4.86181247122127,1.16315790262252e-06,5.48604693012615e-05
"27","Serinc2",115.424542942386,1.96441841261302,0.343857137222678,5.71289119801195,1.11072699108174e-08,1.29356974192135e-06
"28","Tk1",6.67321872003246,1.95333394106395,0.59374041759274,3.2898786796148,0.00100230588061228,0.010267192850115
"29","Pbk",23.3385380884585,1.9224535507901,0.463288936046597,4.14957794415523,3.33088855738721e-05,0.000753806468742039
"30","Hist2h3c1 (2)",14.704210448712,1.91452581991535,2.04478409871926,0.93629729471904,0.349120140651186,0.565736800755534
"31","Ube2c",8.83041063690969,1.90275129928469,0.586602588438793,3.24368036688817,0.00117996076820191,0.0115628517997262
"32","Col27a1",180.502664713318,1.88733684233525,0.505799886945947,3.73139039973124,0.000190425854367694,0.00291467776866256
"33","Ckap2",18.3085191570952,1.85772897076374,0.493243413605658,3.76635332478857,0.000165649325682699,0.00260428950242582
"34","Cdk1",13.3422563603373,1.85060734912287,0.646962118775795,2.86045704287086,0.00423030859505222,0.029205140049745
"35","Pgr15l",15.7037622826417,1.846812830187,0.604966307915243,3.05275319637427,0.00226752347490567,0.0186173022831192
"36","Rnaset2b (2)",36.749707027944,1.84607605298322,0.412752456218753,4.47259858825608,7.72747537367577e-06,0.000240234039337682
"37","Hist1h2ac",3.917043352983,1.83345286559319,0.812301134775274,2.2571098169159,0.0240012136199258,0.100140998895545
"38","Cdc6",9.41330145011469,1.83010876723001,0.482470451867494,3.79320383278649,0.000148715981689359,0.00239019104328758
"39","8430408G22Rik",10.8201546301763,1.81861217325147,0.506360320940946,3.59153768184684,0.000328732633340417,0.00437347281966074
"40","Sgol1",6.53578909713061,1.80482867197872,0.551218650900631,3.27425182190376,0.00105942153743385,0.0107216858801795
"41","Stac",6.88008795482863,1.80040172493743,0.669791987667852,2.68800128709548,0.00718811195884915,0.0431857202607048
"42","Cdca5",6.01651324095374,1.77700197852,0.567088981610695,3.13355052935927,0.00172705180022158,0.0152020722414853
"43","Cd1d1",10.222482753328,1.76859863531631,0.452530954199076,3.90823792031312,9.29717272586363e-05,0.00169385312959778
"44","Wisp1",42.9117383753929,1.76552719451986,0.54153874205605,3.26020477836308,0.00111331801010774,0.0110770861591741
"45","Gfap",9026.39281483943,1.73566155316568,0.328841043521263,5.27811715526761,1.30518013632283e-07,9.68648395290568e-06
"46","Scand1",53.9961765337405,1.6933441009131,0.24856598420382,6.81245306487547,9.59483653454188e-12,3.09076223687158e-09
